observation_date,GDP_Growth_Rate,Unemployment_Rate_Change,Jobs_Added,Industrial_Production_Growth,Regime_Label,label_regime,PC1,PC2,observation_date,CPI_lag1,CPI_lag2,CPI_lag3,CPI_lag4,M2_Money_Stocks_lag1,M2_Money_Stocks_lag2,M2_Money_Stocks_lag3,M2_Money_Stocks_lag4,Jobless_Claims_lag1,Jobless_Claims_lag2,Jobless_Claims_lag3,Jobless_Claims_lag4,Business_Confidence_Index_lag1,Business_Confidence_Index_lag2,Business_Confidence_Index_lag3,Business_Confidence_Index_lag4,Consumer_Confidence_Index_lag1,Consumer_Confidence_Index_lag2,Consumer_Confidence_Index_lag3,Consumer_Confidence_Index_lag4,Credit_Conditions_Subindex_lag1,Credit_Conditions_Subindex_lag2,Credit_Conditions_Subindex_lag3,Credit_Conditions_Subindex_lag4,Housing_Starts_lag1,Housing_Starts_lag2,Housing_Starts_lag3,Housing_Starts_lag4,Labor_Force_Participation_lag1,Labor_Force_Participation_lag2,Labor_Force_Participation_lag3,Labor_Force_Participation_lag4,Interest_Rates_lag1,Interest_Rates_lag2,Interest_Rates_lag3,Interest_Rates_lag4,Deficit_%_GDP_lag1,Deficit_%_GDP_lag2,Deficit_%_GDP_lag3,Deficit_%_GDP_lag4,Capacity_Utilization_Rate_lag1,Capacity_Utilization_Rate_lag2,Capacity_Utilization_Rate_lag3,Capacity_Utilization_Rate_lag4,CPI_roll_mean,CPI_roll_std,CPI_pct_change,M2_Money_Stocks_roll_mean,M2_Money_Stocks_roll_std,M2_Money_Stocks_pct_change,Jobless_Claims_roll_mean,Jobless_Claims_roll_std,Jobless_Claims_pct_change,Business_Confidence_Index_roll_mean,Business_Confidence_Index_roll_std,Business_Confidence_Index_pct_change,Consumer_Confidence_Index_roll_mean,Consumer_Confidence_Index_roll_std,Consumer_Confidence_Index_pct_change,Credit_Conditions_Subindex_roll_mean,Credit_Conditions_Subindex_roll_std,Credit_Conditions_Subindex_pct_change,Housing_Starts_roll_mean,Housing_Starts_roll_std,Housing_Starts_pct_change,Labor_Force_Participation_roll_mean,Labor_Force_Participation_roll_std,Labor_Force_Participation_pct_change,Interest_Rates_roll_mean,Interest_Rates_roll_std,Interest_Rates_pct_change,Deficit_%_GDP_roll_mean,Deficit_%_GDP_roll_std,Deficit_%_GDP_pct_change,Capacity_Utilization_Rate_roll_mean,Capacity_Utilization_Rate_roll_std,Capacity_Utilization_Rate_pct_change,observation_date,Interest_Rates,Deficit_%_GDP,Fisical_Stress_Index,observation_date,CPI,PPI,Inflation_Gap,observation_date,Total_Retail_Sales,Business_Inventories,Inventories_to_Sales_Ratio,observation_date,Jobs_Added,Unemployment_Rate_Change,Jobs_Momentum,observation_date,10Y_minus_2Y_Treasury_Constant_Maturity,Change_in_Treasury_Rate,observation_date,Volatility_Index,Volatility_Index_Growth_Rate,observation_date,M2_Money_Stocks,M2_Money_Stocks_Change
1972-07-01 00:00:00,0.23903950484968478,-0.18069675727108916,-0.07904368752007589,-0.15123082685347694,mild,mild,-0.08287482867813883,0.13688432541372828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972-10-01 00:00:00,0.9134207785329157,0.09346383996780391,0.24693162758967102,1.0264303162138826,Stable,Stable,-1.0130604036893458,0.7948486991890813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-01-01 00:00:00,1.652585522501776,-0.454857354509981,0.20361028941604453,0.5482039062779409,Stable,Stable,-1.362202072663109,1.1342242126819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-04-01 00:00:00,0.3726087807746638,0.09346383996780391,0.07719720425365902,-0.18822563186849978,Stable,Stable,-0.061449930314578245,0.27898992199645206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-07-01 00:00:00,-1.1182508667377724,-0.18069675727108916,-0.025779747142666256,0.24544272336255935,mild,mild,0.2938104520409102,-0.9276345763269735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-10-01 00:00:00,0.2437867535756243,-0.31777705589053507,0.1908269437254662,0.6178781610980596,Stable,Stable,-0.6895136432538042,0.06860300382630627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-01-01 00:00:00,-1.4265342587107526,0.23054413858724984,0.004758245340381929,-0.6380095386747726,Recession,Recession,1.0827031270494294,-1.1407668391333698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-01 00:00:00,-0.4132236867556137,-0.04361645865164203,0.016831405159261445,-0.3205935161382103,mild,mild,0.31767778002497554,-0.39725117720863606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-07-01 00:00:00,-1.5055491609741125,0.09346383996780391,-0.021518631912473486,0.1017366252794089,Stable,Stable,0.6813404461833932,-1.1525905944789845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-10-01 00:00:00,-0.9913494872926253,0.09346383996780391,-0.030040862372859026,-0.3406560723549283,Recession,Recession,0.6822275700103281,-0.7913434704443518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-01-01 00:00:00,-1.7570359490790886,1.1901062289233748,-0.29920130774670234,-1.2538597315452518,Recession,Recession,2.2026999198646227,-0.9804953975292163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-04-01 00:00:00,0.02722863230589246,0.23054413858725226,-0.1777595236862084,0.09319367123463233,Stable,Stable,0.15189250066406582,0.1999572206895236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-07-01 00:00:00,0.9481476615487209,-0.3177770558905363,0.132591702246165,0.818686450631917,Stable,Stable,-1.0774792720279749,0.6857417319475957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975-10-01 00:00:00,0.611161448533635,-0.04361645865164203,0.1773334121631891,0.2995016508109872,Stable,Stable,-0.5410441475677608,0.4362407360770244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-01-01 00:00:00,1.4443890369995425,-0.45485735450997977,0.30090575383877943,1.0621222500765461,Stable,Stable,-1.5824310521598182,0.9899616298551105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-04-01 00:00:00,0.04447061818323425,0.09346383996780512,0.12904077288767105,0.368926527552279,Stable,Stable,-0.22670833809650576,0.06329886627882719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-07-01 00:00:00,-0.12724560384096423,0.23054413858725106,0.07719720425365902,0.41033665880151554,mild,mild,-0.07292272827206914,0.006065446925781408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976-10-01 00:00:00,0.03452547061247021,0.09346383996780512,-0.03075104824455782,-0.09204360812279634,Stable,Stable,0.0962470415649914,0.06571064132008692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-01-01 00:00:00,0.46262805614147845,-0.454857354509981,0.12762040114427345,-0.6595243760663536,mild,mild,-0.17203825058896105,0.05667341398056917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04-01 00:00:00,1.1604114144415345,-0.31777705589053507,0.19508805895565898,0.7626443967773402,Stable,Stable,-1.1759911622915267,0.8224721446251663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-07-01 00:00:00,1.0322856500495532,-0.454857354509981,0.20147973180094814,0.04521607659915553,Stable,Stable,-0.8259528039454495,0.5724151649309681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-10-01 00:00:00,-0.6308663821511618,-0.04361645865164203,0.14608523380844213,0.060599152519712964,Stable,Stable,0.15316480809469363,-0.5796971786489074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-01-01 00:00:00,-0.3373731719638663,-0.04361645865164203,0.08642962058574336,-1.314667128168663,Recession,Recession,0.7569437581211861,-0.49218353567083484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-01 00:00:00,2.9359165573331096,-0.31777705589053507,0.4543059021257192,1.6240727515158495,Boom,Boom,-2.5453140389582978,2.2482492432509553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-07-01 00:00:00,0.29597381488570157,0.36762443720669696,0.136142631604659,-0.1350502784855149,mild,mild,0.05803709775132704,0.3053355791548695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-10-01 00:00:00,0.6084213655229042,-0.31777705589053507,0.19366768721226138,0.5836963550534953,Stable,Stable,-0.8366269331804884,0.3563705035662227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-01-01 00:00:00,-0.46687455389476445,-0.18069675727108794,0.05305088461589999,-0.5338034332290289,Recession,Recession,0.36077633689552746,-0.5363506211421538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04-01 00:00:00,-0.5341408451670595,-0.04361645865164203,-0.08827610385216021,-1.078451038107197,Recession,Recession,0.8141276489093137,-0.5452847010951207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-07-01 00:00:00,0.05317861662911915,-0.04361645865164203,0.03316568020833373,-0.20858872741932666,Stable,Stable,0.04320076401230592,-0.014905815394411347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-10-01 00:00:00,-0.4018217422356506,0.09346383996780391,0.06512404443477951,0.5195534927591925,Stable,Stable,-0.07118965616515599,-0.2490931899024527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-01-01 00:00:00,-0.3422402527031226,0.36762443720669696,0.04665921177061084,0.3828847271188101,mild,mild,0.12450474724967693,-0.10388563821624561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-01 00:00:00,-2.535254391913554,0.7788653330650371,-0.14722153120316023,-1.7628649051853702,Recession,Recession,2.5189437710903633,-1.8964470507204207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-01 00:00:00,-0.7424536112835133,0.23054413858725106,-0.22960309232022044,-0.6783480169040744,Recession,Recession,0.918162436698411,-0.49463815412573725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-01 00:00:00,1.0893115814348744,-0.04361645865164203,0.1524769066537313,1.0136530729061652,Stable,Stable,-1.107914131721774,0.9220835306783524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-01-01 00:00:00,1.1765692142632351,0.36762443720669696,0.019672148646056625,-0.6107080838750869,mild,mild,-0.03229917955068676,1.0036030412391341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01 00:00:00,-1.3169950422727619,-0.31777705589053507,0.007598988827177109,-0.4299502255103205,Recession,Recession,0.639998129071049,-1.2407963572327971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-01 00:00:00,0.47303346830522824,-0.454857354509981,0.03458605195173132,0.48492806185623816,Stable,Stable,-0.7148251845761816,0.25014342835105946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-01 00:00:00,-1.6388096101654022,0.3676244372066982,-0.11313260936161805,-0.7301781553245013,Recession,Recession,1.3571163918025504,-1.2191060858650244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-01 00:00:00,-2.067298473802492,0.09346383996780391,-0.2786059174674373,-1.82043480493611,Recession,Recession,2.0497249097221686,-1.7373242069104153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-01 00:00:00,-0.21148525586543906,0.3676244372066982,-0.24593736736929273,-0.8586860836125028,Recession,Recession,0.852785226923919,-0.030006890547450385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-07-01 00:00:00,-0.9856809650819297,0.23054413858725226,-0.2885485196712204,-0.35918979664182454,Recession,Recession,0.8939447879331819,-0.6244635239822007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-10-01 00:00:00,-0.5957634631998893,0.3676244372066982,-0.24025588039570236,-0.8856086597312015,Recession,Recession,1.0355860066868767,-0.34499029262196296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-01-01 00:00:00,0.5841043530989892,-0.5919376531294281,0.11128612609520117,1.510955630212471,Stable,Stable,-1.4009747507239587,0.38315317689225636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-04-01 00:00:00,1.4684452996877733,-0.18069675727109039,0.1503463490386349,1.0099402333013008,Stable,Stable,-1.3459728943745233,1.1741948700490243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-07-01 00:00:00,1.2130723248153046,-1.003178548987766,0.2511927428198638,1.2007025729649754,Stable,Stable,-1.809930486106125,0.6295696069014416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-10-01 00:00:00,1.2936162389778356,-0.5919376531294257,0.1496361631669361,0.5916578518094185,Stable,Stable,-1.2674144748376421,0.8208916312146026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-01-01 00:00:00,1.1722922764277683,-0.4548573545099822,0.27036776135573126,1.6239417285825097,Boom,Boom,-1.7326610181351763,0.8554274448713812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-04-01 00:00:00,0.9626602723616905,-0.18069675727108794,0.21355289161982766,0.4405719594334426,Stable,Stable,-0.8606688882009336,0.6679504871177059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-07-01 00:00:00,0.2574334592740119,0.36762443720669696,0.17591304041979153,0.16687985827367027,Stable,Stable,-0.09986325403971272,0.2954634726962942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-10-01 00:00:00,0.12517232488668242,0.09346383996780512,0.15815839362732165,-0.10563997903955819,Stable,Stable,-0.034792759742873616,0.05553795968834929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-01-01 00:00:00,0.26202186171726244,-0.04361645865164203,0.14395467619334573,-0.11553526901084678,Stable,Stable,-0.15504885050368578,0.11716567256036503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
